TIRP_Representation,Size,Vertical_Support,Mean_Horizontal_Support,Mean_Mean_Duration,Prefix_Metrics_Cls0,Prefix_Metrics_Cls1,Score_vertical_support,Score_diff_vertical_support,Score_mean_squared_mmd,Score_mean_squared_vs,Binary_random#50,Binary_random#25,Binary_random#10,Binary_random#3,Binary_vertical_support#50,Binary_vertical_support#25,Binary_vertical_support#10,Binary_vertical_support#3,Binary_diff_vertical_support#50,Binary_diff_vertical_support#25,Binary_diff_vertical_support#10,Binary_diff_vertical_support#3,Binary_mean_squared_mmd#50,Binary_mean_squared_mmd#25,Binary_mean_squared_mmd#10,Binary_mean_squared_mmd#3,Binary_mean_squared_vs#50,Binary_mean_squared_vs#25,Binary_mean_squared_vs#10,Binary_mean_squared_vs#3,Binary_all
3-202_157_999_0_0_0,3,323,1.768,19.875,"{'1-202_': {'VS': 0.797, 'HS': np.float64(2.885), 'MMD': np.float64(7.875)}, '2-202_157_0': {'VS': 0.288, 'HS': np.float64(3.393), 'MMD': np.float64(17.185)}, '3-202_157_999_0_0_0': {'VS': 0.0, 'HS': 0.0, 'MMD': 0.0}}","{'1-202_': {'VS': 0.921, 'HS': np.float64(1.955), 'MMD': np.float64(10.963)}, '2-202_157_0': {'VS': 0.287, 'HS': np.float64(2.017), 'MMD': np.float64(15.509)}, '3-202_157_999_0_0_0': {'VS': 0.262, 'HS': np.float64(1.768), 'MMD': np.float64(19.875)}}",323,-0.001,6.172,0.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-202_178_999_0_0_0,3,390,1.679,19.089,"{'1-202_': {'VS': 0.797, 'HS': np.float64(2.885), 'MMD': np.float64(7.875)}, '2-202_178_0': {'VS': 0.192, 'HS': np.float64(2.311), 'MMD': np.float64(15.447)}, '3-202_178_999_0_0_0': {'VS': 0.0, 'HS': 0.0, 'MMD': 0.0}}","{'1-202_': {'VS': 0.921, 'HS': np.float64(1.955), 'MMD': np.float64(10.963)}, '2-202_178_0': {'VS': 0.335, 'HS': np.float64(1.85), 'MMD': np.float64(16.034)}, '3-202_178_999_0_0_0': {'VS': 0.316, 'HS': np.float64(1.679), 'MMD': np.float64(19.089)}}",390,0.143,4.94,0.134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-225_193_999_0_0_0,3,303,2.241,17.036,"{'1-225_': {'VS': 0.393, 'HS': np.float64(2.55), 'MMD': np.float64(1.643)}, '2-225_193_0': {'VS': 0.103, 'HS': np.float64(3.222), 'MMD': np.float64(13.096)}, '3-225_193_999_0_0_0': {'VS': 0.0, 'HS': 0.0, 'MMD': 0.0}}","{'1-225_': {'VS': 0.673, 'HS': np.float64(2.774), 'MMD': np.float64(2.028)}, '2-225_193_0': {'VS': 0.267, 'HS': np.float64(2.561), 'MMD': np.float64(12.942)}, '3-225_193_999_0_0_0': {'VS': 0.246, 'HS': np.float64(2.241), 'MMD': np.float64(17.036)}}",303,0.164,0.086,0.222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-225_214_999_0_0_0,3,307,3.645,16.76,"{'1-225_': {'VS': 0.393, 'HS': np.float64(2.55), 'MMD': np.float64(1.643)}, '2-225_214_0': {'VS': 0.112, 'HS': np.float64(3.853), 'MMD': np.float64(13.533)}, '3-225_214_999_0_0_0': {'VS': 0.0, 'HS': 0.0, 'MMD': 0.0}}","{'1-225_': {'VS': 0.673, 'HS': np.float64(2.774), 'MMD': np.float64(2.028)}, '2-225_214_0': {'VS': 0.271, 'HS': np.float64(4.197), 'MMD': np.float64(13.403)}, '3-225_214_999_0_0_0': {'VS': 0.249, 'HS': np.float64(3.645), 'MMD': np.float64(16.76)}}",307,0.159,0.083,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-225_202_999_0_0_0,3,425,2.456,16.885,"{'1-225_': {'VS': 0.393, 'HS': np.float64(2.55), 'MMD': np.float64(1.643)}, '2-225_202_0': {'VS': 0.166, 'HS': np.float64(3.24), 'MMD': np.float64(11.923)}, '3-225_202_999_0_0_0': {'VS': 0.0, 'HS': 0.0, 'MMD': 0.0}}","{'1-225_': {'VS': 0.673, 'HS': np.float64(2.774), 'MMD': np.float64(2.028)}, '2-225_202_0': {'VS': 0.377, 'HS': np.float64(2.768), 'MMD': np.float64(12.318)}, '3-225_202_999_0_0_0': {'VS': 0.344, 'HS': np.float64(2.456), 'MMD': np.float64(16.885)}}",425,0.211,0.152,0.245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-225_212_172_999_0_0_0_0_0_0,4,339,3.289,18.418,"{'1-225_': {'VS': 0.393, 'HS': np.float64(2.55), 'MMD': np.float64(1.643)}, '2-225_212_0': {'VS': 0.292, 'HS': np.float64(5.653), 'MMD': np.float64(9.438)}, '3-225_212_172_0_0_0': {'VS': 0.099, 'HS': np.float64(5.698), 'MMD': np.float64(15.819)}, '4-225_212_172_999_0_0_0_0_0_0': {'VS': 0.0, 'HS': 0.0, 'MMD': 0.0}}","{'1-225_': {'VS': 0.673, 'HS': np.float64(2.774), 'MMD': np.float64(2.028)}, '2-225_212_0': {'VS': 0.556, 'HS': np.float64(5.672), 'MMD': np.float64(10.982)}, '3-225_212_172_0_0_0': {'VS': 0.314, 'HS': np.float64(4.005), 'MMD': np.float64(15.8)}, '4-225_212_172_999_0_0_0_0_0_0': {'VS': 0.275, 'HS': np.float64(3.289), 'MMD': np.float64(18.418)}}",339,0.215,0.844,0.253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-225_212_999_0_0_0,3,654,4.729,16.454,"{'1-225_': {'VS': 0.393, 'HS': np.float64(2.55), 'MMD': np.float64(1.643)}, '2-225_212_0': {'VS': 0.292, 'HS': np.float64(5.653), 'MMD': np.float64(9.438)}, '3-225_212_999_0_0_0': {'VS': 0.0, 'HS': 0.0, 'MMD': 0.0}}","{'1-225_': {'VS': 0.673, 'HS': np.float64(2.774), 'MMD': np.float64(2.028)}, '2-225_212_0': {'VS': 0.556, 'HS': np.float64(5.672), 'MMD': np.float64(10.982)}, '3-225_212_999_0_0_0': {'VS': 0.53, 'HS': np.float64(4.729), 'MMD': np.float64(16.454)}}",654,0.264,1.266,0.272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-225_212_178_999_0_0_0_0_0_0,4,259,3.197,18.039,"{'1-225_': {'VS': 0.393, 'HS': np.float64(2.55), 'MMD': np.float64(1.643)}, '2-225_212_0': {'VS': 0.292, 'HS': np.float64(5.653), 'MMD': np.float64(9.438)}, '3-225_212_178_0_0_0': {'VS': 0.054, 'HS': np.float64(4.234), 'MMD': np.float64(16.136)}, '4-225_212_178_999_0_0_0_0_0_0': {'VS': 0.0, 'HS': 0.0, 'MMD': 0.0}}","{'1-225_': {'VS': 0.673, 'HS': np.float64(2.774), 'MMD': np.float64(2.028)}, '2-225_212_0': {'VS': 0.556, 'HS': np.float64(5.672), 'MMD': np.float64(10.982)}, '3-225_212_178_0_0_0': {'VS': 0.237, 'HS': np.float64(3.904), 'MMD': np.float64(15.959)}, '4-225_212_178_999_0_0_0_0_0_0': {'VS': 0.21, 'HS': np.float64(3.197), 'MMD': np.float64(18.039)}}",259,0.183,0.854,0.242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-225_212_999_1_0_0,3,292,1.37,13.552,"{'1-225_': {'VS': 0.393, 'HS': np.float64(2.55), 'MMD': np.float64(1.643)}, '2-225_212_1': {'VS': 0.132, 'HS': np.float64(1.348), 'MMD': np.float64(3.593)}, '3-225_212_999_1_0_0': {'VS': 0.0, 'HS': 0.0, 'MMD': 0.0}}","{'1-225_': {'VS': 0.673, 'HS': np.float64(2.774), 'MMD': np.float64(2.028)}, '2-225_212_1': {'VS': 0.251, 'HS': np.float64(1.39), 'MMD': np.float64(3.952)}, '3-225_212_999_1_0_0': {'VS': 0.237, 'HS': np.float64(1.37), 'MMD': np.float64(13.552)}}",292,0.119,0.139,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-225_220_999_0_0_0,3,357,2.664,17.165,"{'1-225_': {'VS': 0.393, 'HS': np.float64(2.55), 'MMD': np.float64(1.643)}, '2-225_220_0': {'VS': 0.138, 'HS': np.float64(3.877), 'MMD': np.float64(11.416)}, '3-225_220_999_0_0_0': {'VS': 0.0, 'HS': 0.0, 'MMD': 0.0}}","{'1-225_': {'VS': 0.673, 'HS': np.float64(2.774), 'MMD': np.float64(2.028)}, '2-225_220_0': {'VS': 0.317, 'HS': np.float64(3.046), 'MMD': np.float64(12.275)}, '3-225_220_999_0_0_0': {'VS': 0.289, 'HS': np.float64(2.664), 'MMD': np.float64(17.165)}}",357,0.179,0.443,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-225_208_999_0_0_0,3,377,2.477,17.332,"{'1-225_': {'VS': 0.393, 'HS': np.float64(2.55), 'MMD': np.float64(1.643)}, '2-225_208_0': {'VS': 0.145, 'HS': np.float64(3.186), 'MMD': np.float64(11.638)}, '3-225_208_999_0_0_0': {'VS': 0.0, 'HS': 0.0, 'MMD': 0.0}}","{'1-225_': {'VS': 0.673, 'HS': np.float64(2.774), 'MMD': np.float64(2.028)}, '2-225_208_0': {'VS': 0.336, 'HS': np.float64(2.79), 'MMD': np.float64(12.802)}, '3-225_208_999_0_0_0': {'VS': 0.306, 'HS': np.float64(2.477), 'MMD': np.float64(17.332)}}",377,0.191,0.752,0.236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-225_196_999_0_0_0,3,303,2.36,16.947,"{'1-225_': {'VS': 0.393, 'HS': np.float64(2.55), 'MMD': np.float64(1.643)}, '2-225_196_0': {'VS': 0.118, 'HS': np.float64(2.685), 'MMD': np.float64(10.828)}, '3-225_196_999_0_0_0': {'VS': 0.0, 'HS': 0.0, 'MMD': 0.0}}","{'1-225_': {'VS': 0.673, 'HS': np.float64(2.774), 'MMD': np.float64(2.028)}, '2-225_196_0': {'VS': 0.264, 'HS': np.float64(2.715), 'MMD': np.float64(11.204)}, '3-225_196_999_0_0_0': {'VS': 0.246, 'HS': np.float64(2.36), 'MMD': np.float64(16.947)}}",303,0.146,0.145,0.213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-225_224_212_999_0_0_0_0_0_0,4,348,4.144,19.161,"{'1-225_': {'VS': 0.393, 'HS': np.float64(2.55), 'MMD': np.float64(1.643)}, '2-225_224_0': {'VS': 0.23, 'HS': np.float64(4.904), 'MMD': np.float64(11.133)}, '3-225_224_212_0_0_0': {'VS': 0.119, 'HS': np.float64(8.47), 'MMD': np.float64(14.512)}, '4-225_224_212_999_0_0_0_0_0_0': {'VS': 0.0, 'HS': 0.0, 'MMD': 0.0}}","{'1-225_': {'VS': 0.673, 'HS': np.float64(2.774), 'MMD': np.float64(2.028)}, '2-225_224_0': {'VS': 0.498, 'HS': np.float64(4.82), 'MMD': np.float64(12.357)}, '3-225_224_212_0_0_0': {'VS': 0.318, 'HS': np.float64(5.433), 'MMD': np.float64(16.221)}, '4-225_224_212_999_0_0_0_0_0_0': {'VS': 0.282, 'HS': np.float64(4.144), 'MMD': np.float64(19.161)}}",348,0.199,1.522,0.249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-225_224_213_999_0_0_0_0_0_0,4,313,4.195,19.241,"{'1-225_': {'VS': 0.393, 'HS': np.float64(2.55), 'MMD': np.float64(1.643)}, '2-225_224_0': {'VS': 0.23, 'HS': np.float64(4.904), 'MMD': np.float64(11.133)}, '3-225_224_213_0_0_0': {'VS': 0.107, 'HS': np.float64(7.587), 'MMD': np.float64(15.069)}, '4-225_224_213_999_0_0_0_0_0_0': {'VS': 0.0, 'HS': 0.0, 'MMD': 0.0}}","{'1-225_': {'VS': 0.673, 'HS': np.float64(2.774), 'MMD': np.float64(2.028)}, '2-225_224_0': {'VS': 0.498, 'HS': np.float64(4.82), 'MMD': np.float64(12.357)}, '3-225_224_213_0_0_0': {'VS': 0.297, 'HS': np.float64(5.32), 'MMD': np.float64(16.036)}, '4-225_224_213_999_0_0_0_0_0_0': {'VS': 0.254, 'HS': np.float64(4.195), 'MMD': np.float64(19.241)}}",313,0.19,0.86,0.246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-225_224_172_999_0_0_0_0_0_0,4,250,2.94,19.252,"{'1-225_': {'VS': 0.393, 'HS': np.float64(2.55), 'MMD': np.float64(1.643)}, '2-225_224_0': {'VS': 0.23, 'HS': np.float64(4.904), 'MMD': np.float64(11.133)}, '3-225_224_172_0_0_0': {'VS': 0.073, 'HS': np.float64(4.566), 'MMD': np.float64(16.858)}, '4-225_224_172_999_0_0_0_0_0_0': {'VS': 0.0, 'HS': 0.0, 'MMD': 0.0}}","{'1-225_': {'VS': 0.673, 'HS': np.float64(2.774), 'MMD': np.float64(2.028)}, '2-225_224_0': {'VS': 0.498, 'HS': np.float64(4.82), 'MMD': np.float64(12.357)}, '3-225_224_172_0_0_0': {'VS': 0.234, 'HS': np.float64(3.512), 'MMD': np.float64(16.864)}, '4-225_224_172_999_0_0_0_0_0_0': {'VS': 0.203, 'HS': np.float64(2.94), 'MMD': np.float64(19.252)}}",250,0.161,0.549,0.236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-225_224_999_0_0_0,3,586,4.019,16.87,"{'1-225_': {'VS': 0.393, 'HS': np.float64(2.55), 'MMD': np.float64(1.643)}, '2-225_224_0': {'VS': 0.23, 'HS': np.float64(4.904), 'MMD': np.float64(11.133)}, '3-225_224_999_0_0_0': {'VS': 0.0, 'HS': 0.0, 'MMD': 0.0}}","{'1-225_': {'VS': 0.673, 'HS': np.float64(2.774), 'MMD': np.float64(2.028)}, '2-225_224_0': {'VS': 0.498, 'HS': np.float64(4.82), 'MMD': np.float64(12.357)}, '3-225_224_999_0_0_0': {'VS': 0.475, 'HS': np.float64(4.019), 'MMD': np.float64(16.87)}}",586,0.268,0.823,0.274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-225_224_212_999_1_0_0_0_0_0,4,413,3.685,17.244,"{'1-225_': {'VS': 0.393, 'HS': np.float64(2.55), 'MMD': np.float64(1.643)}, '2-225_224_1': {'VS': 0.264, 'HS': np.float64(2.322), 'MMD': np.float64(5.607)}, '3-225_224_212_1_0_0': {'VS': 0.164, 'HS': np.float64(5.106), 'MMD': np.float64(11.803)}, '4-225_224_212_999_1_0_0_0_0_0': {'VS': 0.0, 'HS': 0.0, 'MMD': 0.0}}","{'1-225_': {'VS': 0.673, 'HS': np.float64(2.774), 'MMD': np.float64(2.028)}, '2-225_224_1': {'VS': 0.558, 'HS': np.float64(2.372), 'MMD': np.float64(6.081)}, '3-225_224_212_1_0_0': {'VS': 0.37, 'HS': np.float64(4.414), 'MMD': np.float64(12.911)}, '4-225_224_212_999_1_0_0_0_0_0': {'VS': 0.335, 'HS': np.float64(3.685), 'MMD': np.float64(17.244)}}",413,0.206,0.534,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-225_224_213_999_1_0_0_0_0_0,4,393,3.509,17.356,"{'1-225_': {'VS': 0.393, 'HS': np.float64(2.55), 'MMD': np.float64(1.643)}, '2-225_224_1': {'VS': 0.264, 'HS': np.float64(2.322), 'MMD': np.float64(5.607)}, '3-225_224_213_1_0_0': {'VS': 0.151, 'HS': np.float64(4.798), 'MMD': np.float64(11.935)}, '4-225_224_213_999_1_0_0_0_0_0': {'VS': 0.0, 'HS': 0.0, 'MMD': 0.0}}","{'1-225_': {'VS': 0.673, 'HS': np.float64(2.774), 'MMD': np.float64(2.028)}, '2-225_224_1': {'VS': 0.558, 'HS': np.float64(2.372), 'MMD': np.float64(6.081)}, '3-225_224_213_1_0_0': {'VS': 0.35, 'HS': np.float64(4.243), 'MMD': np.float64(12.857)}, '4-225_224_213_999_1_0_0_0_0_0': {'VS': 0.318, 'HS': np.float64(3.509), 'MMD': np.float64(17.356)}}",393,0.199,0.408,0.258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-225_224_172_999_1_0_0_0_0_0,4,312,2.112,16.98,"{'1-225_': {'VS': 0.393, 'HS': np.float64(2.55), 'MMD': np.float64(1.643)}, '2-225_224_1': {'VS': 0.264, 'HS': np.float64(2.322), 'MMD': np.float64(5.607)}, '3-225_224_172_1_0_0': {'VS': 0.095, 'HS': np.float64(2.844), 'MMD': np.float64(13.43)}, '4-225_224_172_999_1_0_0_0_0_0': {'VS': 0.0, 'HS': 0.0, 'MMD': 0.0}}","{'1-225_': {'VS': 0.673, 'HS': np.float64(2.774), 'MMD': np.float64(2.028)}, '2-225_224_1': {'VS': 0.558, 'HS': np.float64(2.372), 'MMD': np.float64(6.081)}, '3-225_224_172_1_0_0': {'VS': 0.285, 'HS': np.float64(2.372), 'MMD': np.float64(13.772)}, '4-225_224_172_999_1_0_0_0_0_0': {'VS': 0.253, 'HS': np.float64(2.112), 'MMD': np.float64(16.98)}}",312,0.19,0.163,0.255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-225_224_999_1_0_0,3,661,2.204,13.352,"{'1-225_': {'VS': 0.393, 'HS': np.float64(2.55), 'MMD': np.float64(1.643)}, '2-225_224_1': {'VS': 0.264, 'HS': np.float64(2.322), 'MMD': np.float64(5.607)}, '3-225_224_999_1_0_0': {'VS': 0.0, 'HS': 0.0, 'MMD': 0.0}}","{'1-225_': {'VS': 0.673, 'HS': np.float64(2.774), 'MMD': np.float64(2.028)}, '2-225_224_1': {'VS': 0.558, 'HS': np.float64(2.372), 'MMD': np.float64(6.081)}, '3-225_224_999_1_0_0': {'VS': 0.536, 'HS': np.float64(2.204), 'MMD': np.float64(13.352)}}",661,0.294,0.186,0.287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-225_213_172_999_0_0_0_0_0_0,4,322,3.295,18.229,"{'1-225_': {'VS': 0.393, 'HS': np.float64(2.55), 'MMD': np.float64(1.643)}, '2-225_213_0': {'VS': 0.275, 'HS': np.float64(5.174), 'MMD': np.float64(9.497)}, '3-225_213_172_0_0_0': {'VS': 0.094, 'HS': np.float64(4.901), 'MMD': np.float64(15.31)}, '4-225_213_172_999_0_0_0_0_0_0': {'VS': 0.0, 'HS': 0.0, 'MMD': 0.0}}","{'1-225_': {'VS': 0.673, 'HS': np.float64(2.774), 'MMD': np.float64(2.028)}, '2-225_213_0': {'VS': 0.544, 'HS': np.float64(5.311), 'MMD': np.float64(10.806)}, '3-225_213_172_0_0_0': {'VS': 0.297, 'HS': np.float64(3.94), 'MMD': np.float64(15.597)}, '4-225_213_172_999_0_0_0_0_0_0': {'VS': 0.261, 'HS': np.float64(3.295), 'MMD': np.float64(18.229)}}",322,0.203,0.648,0.251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-225_213_999_0_0_0,3,635,4.468,16.436,"{'1-225_': {'VS': 0.393, 'HS': np.float64(2.55), 'MMD': np.float64(1.643)}, '2-225_213_0': {'VS': 0.275, 'HS': np.float64(5.174), 'MMD': np.float64(9.497)}, '3-225_213_999_0_0_0': {'VS': 0.0, 'HS': 0.0, 'MMD': 0.0}}","{'1-225_': {'VS': 0.673, 'HS': np.float64(2.774), 'MMD': np.float64(2.028)}, '2-225_213_0': {'VS': 0.544, 'HS': np.float64(5.311), 'MMD': np.float64(10.806)}, '3-225_213_999_0_0_0': {'VS': 0.515, 'HS': np.float64(4.468), 'MMD': np.float64(16.436)}}",635,0.269,0.931,0.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-225_213_178_999_0_0_0_0_0_0,4,257,3.07,17.709,"{'1-225_': {'VS': 0.393, 'HS': np.float64(2.55), 'MMD': np.float64(1.643)}, '2-225_213_0': {'VS': 0.275, 'HS': np.float64(5.174), 'MMD': np.float64(9.497)}, '3-225_213_178_0_0_0': {'VS': 0.049, 'HS': np.float64(3.826), 'MMD': np.float64(15.882)}, '4-225_213_178_999_0_0_0_0_0_0': {'VS': 0.0, 'HS': 0.0, 'MMD': 0.0}}","{'1-225_': {'VS': 0.673, 'HS': np.float64(2.774), 'MMD': np.float64(2.028)}, '2-225_213_0': {'VS': 0.544, 'HS': np.float64(5.311), 'MMD': np.float64(10.806)}, '3-225_213_178_0_0_0': {'VS': 0.227, 'HS': np.float64(3.829), 'MMD': np.float64(15.671)}, '4-225_213_178_999_0_0_0_0_0_0': {'VS': 0.208, 'HS': np.float64(3.07), 'MMD': np.float64(17.709)}}",257,0.178,0.635,0.242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-225_172_999_0_0_0,3,491,2.568,16.172,"{'1-225_': {'VS': 0.393, 'HS': np.float64(2.55), 'MMD': np.float64(1.643)}, '2-225_172_0': {'VS': 0.168, 'HS': np.float64(3.244), 'MMD': np.float64(10.78)}, '3-225_172_999_0_0_0': {'VS': 0.0, 'HS': 0.0, 'MMD': 0.0}}","{'1-225_': {'VS': 0.673, 'HS': np.float64(2.774), 'MMD': np.float64(2.028)}, '2-225_172_0': {'VS': 0.425, 'HS': np.float64(2.909), 'MMD': np.float64(11.905)}, '3-225_172_999_0_0_0': {'VS': 0.398, 'HS': np.float64(2.568), 'MMD': np.float64(16.172)}}",491,0.257,0.707,0.269,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3-225_199_999_0_0_0,3,374,2.471,16.914,"{'1-225_': {'VS': 0.393, 'HS': np.float64(2.55), 'MMD': np.float64(1.643)}, '2-225_199_0': {'VS': 0.142, 'HS': np.float64(3.329), 'MMD': np.float64(12.638)}, '3-225_199_999_0_0_0': {'VS': 0.0, 'HS': 0.0, 'MMD': 0.0}}","{'1-225_': {'VS': 0.673, 'HS': np.float64(2.774), 'MMD': np.float64(2.028)}, '2-225_199_0': {'VS': 0.328, 'HS': np.float64(2.872), 'MMD': np.float64(12.565)}, '3-225_199_999_0_0_0': {'VS': 0.303, 'HS': np.float64(2.471), 'MMD': np.float64(16.914)}}",374,0.186,0.077,0.233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-225_221_999_0_0_0,3,294,2.963,16.484,"{'1-225_': {'VS': 0.393, 'HS': np.float64(2.55), 'MMD': np.float64(1.643)}, '2-225_221_0': {'VS': 0.123, 'HS': np.float64(3.597), 'MMD': np.float64(9.776)}, '3-225_221_999_0_0_0': {'VS': 0.0, 'HS': 0.0, 'MMD': 0.0}}","{'1-225_': {'VS': 0.673, 'HS': np.float64(2.774), 'MMD': np.float64(2.028)}, '2-225_221_0': {'VS': 0.257, 'HS': np.float64(3.407), 'MMD': np.float64(10.487)}, '3-225_221_999_0_0_0': {'VS': 0.238, 'HS': np.float64(2.963), 'MMD': np.float64(16.484)}}",294,0.134,0.327,0.207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-225_169_999_0_0_0,3,331,2.477,16.091,"{'1-225_': {'VS': 0.393, 'HS': np.float64(2.55), 'MMD': np.float64(1.643)}, '2-225_169_0': {'VS': 0.112, 'HS': np.float64(2.947), 'MMD': np.float64(10.71)}, '3-225_169_999_0_0_0': {'VS': 0.0, 'HS': 0.0, 'MMD': 0.0}}","{'1-225_': {'VS': 0.673, 'HS': np.float64(2.774), 'MMD': np.float64(2.028)}, '2-225_169_0': {'VS': 0.29, 'HS': np.float64(2.779), 'MMD': np.float64(11.691)}, '3-225_169_999_0_0_0': {'VS': 0.268, 'HS': np.float64(2.477), 'MMD': np.float64(16.091)}}",331,0.178,0.555,0.229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-225_999_0,2,814,2.561,12.852,"{'1-225_': {'VS': 0.393, 'HS': np.float64(2.55), 'MMD': np.float64(1.643)}, '2-225_999_0': {'VS': 0.0, 'HS': 0.0, 'MMD': 0.0}}","{'1-225_': {'VS': 0.673, 'HS': np.float64(2.774), 'MMD': np.float64(2.028)}, '2-225_999_0': {'VS': 0.66, 'HS': np.float64(2.561), 'MMD': np.float64(12.852)}}",814,0.28,0.148,0.28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3-225_157_999_0_0_0,3,317,2.448,16.348,"{'1-225_': {'VS': 0.393, 'HS': np.float64(2.55), 'MMD': np.float64(1.643)}, '2-225_157_0': {'VS': 0.109, 'HS': np.float64(2.981), 'MMD': np.float64(11.443)}, '3-225_157_999_0_0_0': {'VS': 0.0, 'HS': 0.0, 'MMD': 0.0}}","{'1-225_': {'VS': 0.673, 'HS': np.float64(2.774), 'MMD': np.float64(2.028)}, '2-225_157_0': {'VS': 0.284, 'HS': np.float64(2.72), 'MMD': np.float64(11.641)}, '3-225_157_999_0_0_0': {'VS': 0.257, 'HS': np.float64(2.448), 'MMD': np.float64(16.348)}}",317,0.175,0.094,0.228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-225_178_999_0_0_0,3,368,2.288,15.174,"{'1-225_': {'VS': 0.393, 'HS': np.float64(2.55), 'MMD': np.float64(1.643)}, '2-225_178_0': {'VS': 0.085, 'HS': np.float64(2.667), 'MMD': np.float64(11.534)}, '3-225_178_999_0_0_0': {'VS': 0.0, 'HS': 0.0, 'MMD': 0.0}}","{'1-225_': {'VS': 0.673, 'HS': np.float64(2.774), 'MMD': np.float64(2.028)}, '2-225_178_0': {'VS': 0.319, 'HS': np.float64(2.49), 'MMD': np.float64(11.89)}, '3-225_178_999_0_0_0': {'VS': 0.298, 'HS': np.float64(2.288), 'MMD': np.float64(15.174)}}",368,0.234,0.137,0.257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-225_215_999_0_0_0,3,262,3.87,16.508,"{'1-225_': {'VS': 0.393, 'HS': np.float64(2.55), 'MMD': np.float64(1.643)}, '2-225_215_0': {'VS': 0.111, 'HS': np.float64(3.859), 'MMD': np.float64(8.715)}, '3-225_215_999_0_0_0': {'VS': 0.0, 'HS': 0.0, 'MMD': 0.0}}","{'1-225_': {'VS': 0.673, 'HS': np.float64(2.774), 'MMD': np.float64(2.028)}, '2-225_215_0': {'VS': 0.228, 'HS': np.float64(4.555), 'MMD': np.float64(10.177)}, '3-225_215_999_0_0_0': {'VS': 0.212, 'HS': np.float64(3.87), 'MMD': np.float64(16.508)}}",262,0.117,1.143,0.199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-212_193_999_0_0_0,3,432,3.22,17.984,"{'1-212_': {'VS': 0.909, 'HS': np.float64(6.069), 'MMD': np.float64(2.433)}, '2-212_193_0': {'VS': 0.35, 'HS': np.float64(7.415), 'MMD': np.float64(16.549)}, '3-212_193_999_0_0_0': {'VS': 0.0, 'HS': 0.0, 'MMD': 0.0}}","{'1-212_': {'VS': 0.94, 'HS': np.float64(4.166), 'MMD': np.float64(2.968)}, '2-212_193_0': {'VS': 0.376, 'HS': np.float64(3.649), 'MMD': np.float64(13.604)}, '3-212_193_999_0_0_0': {'VS': 0.35, 'HS': np.float64(3.22), 'MMD': np.float64(17.984)}}",432,0.026,4.48,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
